geoid,name,longitude,latitude,pop_with_access
177784,"Union Grove, AL",-86.4516673,34.4061718,79
177880,"Union Springs, AL",-85.7146227,32.1395058,2873
177904,"Uniontown, AL",-87.48727099999999,32.4466205,13
178120,"Uriah, AL",-87.4992133,31.3073653,294
178204,"Valley, AL",-85.2044375,32.801427000000004,514
178232,"Valley Grande, AL",-87.03277309999999,32.4868717,2706
178240,"Valley Head, AL",-85.6230436,34.5562044,560
178264,"Vance, AL",-87.2266271,33.1739923,1442
178312,"Vandiver, AL",-86.52922159999999,33.458856,1199
178480,"Vernon, AL",-88.1142907,33.75881629999999,1710
178552,"Vestavia Hills, AL",-86.7395079,33.4624959,33801
179008,"Vincent, AL",-86.4025439,33.383145299999995,2104
179344,"Wadley, AL",-85.56859190000002,33.123400399999994,684
179728,"Walnut Grove, AL",-86.28716999999999,34.06459520000001,535
179944,"Warrior, AL",-86.81564959999999,33.8148581,3137
180064,"Waterloo, AL",-88.06437259999998,34.917199100000005,190
180352,"Weaver, AL",-85.8093627,33.7590698,2919
180376,"Webb, AL",-85.28962159999999,31.2572375,1299
180496,"Wedowee, AL",-85.48650009999999,33.3080042,763
180736,"Weogufka, AL",-86.3091462,33.021723800000004,11
180928,"West Blocton, AL",-87.1252247,33.1181762,1073
181084,"West End-Cobb Town, AL",-85.8765531,33.65148129999999,3325
181336,"West Jefferson, AL",-87.0470354,33.666514899999996,367
181504,"Westover, AL",-86.5339862,33.3673403,1340
181528,"West Point, AL",-86.96392540000001,34.238760600000006,616
181720,"Wetumpka, AL",-86.20699920000001,32.5403765,5497
181744,"Whatley, AL",-87.7108364,31.646343100000003,94
181912,"White Hall, AL",-86.7157762,32.297411,88
182104,"White Plains, AL",-85.6884699,33.759311700000005,744
182176,"Whitesboro, AL",-86.0584995,34.1690042,2102
182848,"Wilsonville, AL",-86.491105,33.2407516,1479
182872,"Wilton, AL",-86.8796555,33.0815649,667
182992,"Winfield, AL",-87.7913103,33.9347171,4321
183400,"Woodland, AL",-85.39743940000001,33.3756267,172
183640,"Woodstock, AL",-87.1484329,33.2174981,1103
183664,"Woodville, AL",-86.2834611,34.6295758,745
184096,"York, AL",-88.2913937,32.5005859,2200
200650,"Akhiok, AK",-154.215306,56.948328599999996,80
203000,"Anchorage, AK",-149.2843294,61.174250300000004,273506
203110,"Anchor Point, AK",-151.6956971,59.747363899999996,2129
203220,"Anderson, AK",-149.16318669999998,64.3082809,217
203440,"Angoon, AK",-134.4783574,57.441257400000005,440
205000,"Badger, AK",-147.3851292,64.8000813,15227
205585,"Bear Creek, AK",-149.3697788,60.2080603,2062
206850,"Big Delta, AK",-145.7408743,64.1570474,174
207070,"Big Lake, AK",-149.97553,61.5155468,3839
209600,"Buckland, AK",-161.1394363,65.9764888,416
209657,"Buffalo Soapstone, AK",-149.1211718,61.6844392,1014
209710,"Butte, AK",-148.9881684,61.5340335,3593
210150,"Cantwell, AK",-148.74962130000003,63.411395999999996,189
212350,"Chase, AK",-149.9361716,62.41823570000001,73
212920,"Chena Ridge, AK",-148.0328835,64.7943046,3531
213340,"Chickaloon, AK",-148.2919573,61.8152831,460
213550,"Chignik, AK",-158.3917842,56.2951796,90
213670,"Chignik Lagoon, AK",-158.5002595,56.304267200000005,81
213780,"Chignik Lake, AK",-158.7933764,56.2732208,68
215320,"Clam Gulch, AK",-151.4042034,60.2088872,205
216360,"Coffman Cove, AK",-132.8419656,56.00166070000001,227
216420,"Cohoe, AK",-151.2981721,60.2669714,318
216750,"College, AK",-147.8194533,64.8672895,9154
217190,"Cooper Landing, AK",-149.84394540000002,60.494579200000004,329
217670,"Covenant Life, AK",-136.123002,59.397505,82
217960,"Crown Point, AK",-149.3529803,60.4266794,91
218510,"Deering, AK",-162.7645725,66.0694882,120
218620,"Delta Junction, AK",-145.69999750000002,64.0573466,655
218675,"Deltana, AK",-145.3516253,63.789339600000005,1727
218805,"Denali Park, AK",-148.6737053,63.573016599999995,164
218925,"Diamond Ridge, AK",-151.554623,59.70236070000001,1243
220020,"Dry Creek, AK",-144.639194,63.6266379,83
220970,"Edna Bay, AK",-133.6922531,55.9676179,37
221150,"Egegik, AK",-157.52197769999998,58.205147499999995,108
221370,"Eielson AFB, AK",-147.05946369999998,64.6733002,2226
223460,"Ester, AK",-148.04115339999998,64.879056,1082
223720,"Eureka Roadhouse, AK",-147.15510419999998,61.958507499999996,55
224230,"Fairbanks, AK",-147.6517447,64.8365307,30135
224980,"Farmers Loop, AK",-147.69860780000002,64.9082276,2467
225000,"Farm Loop, AK",-149.1552227,61.6351154,1231
225550,"Fishhook, AK",-149.28364219999997,61.7312481,3772
226100,"Fort Greely, AK",-145.7148859,63.9678365,358
226870,"Fox, AK",-147.60900669999998,64.9748585,41
226910,"Fox River, AK",-151.0121018,59.889921400000006,713
227090,"Fritz Creek, AK",-151.2886053,59.7468673,2077
227145,"Funny River, AK",-150.7887355,60.4843126,461
227530,"Galena, AK",-156.87339430000003,64.7414218,357
227700,"Game Creek, AK",-135.5125475,58.05010479999999,9
228200,"Gateway, AK",-149.22268259999998,61.5668568,3356
228590,"Glacier View, AK",-147.772591,61.848034999999996,377
229130,"Goldstream, AK",-148.0273197,64.9421509,1142
230940,"Gustavus, AK",-135.7281515,58.434657200000004,103
231050,"Haines, AK",-135.4688156,59.249680700000006,1264
231270,"Halibut Cove, AK",-151.2237642,59.569580599999995,76
231710,"Happy Valley, AK",-151.52886819999998,59.89851379999999,659
231765,"Harding-Birch Lakes, AK",-146.5306007,64.38130509999999,344
232150,"Healy, AK",-148.97084230000002,63.9596321,541
232810,"Hollis, AK",-132.7019221,55.5154743,140
233140,"Homer, AK",-151.51309519999998,59.6475029,5186
233360,"Hoonah, AK",-135.43147390000001,58.1220103,714
233800,"Houston, AK",-149.8006105,61.6153035,2010
234350,"Huslia, AK",-156.3109533,65.7055241,196
234790,"Igiugig, AK",-155.8632749,59.30098929999999,56
235120,"Iliamna, AK",-154.88375249999999,59.7783424,116
235890,"Ivanof Bay, AK",-159.49329840000001,55.918199300000005,8
236400,"Juneau, AK",-134.17844540000002,58.372909899999996,20497
236540,"Kachemak, AK",-151.43634699999998,59.6745355,498
237250,"Kalifornsky, AK",-151.22030159999997,60.4533993,3207
237430,"Kaltag, AK",-158.7787614,64.3141433,197
237650,"Kasaan, AK",-132.4068335,55.56114470000001,88
238090,"Kasilof, AK",-151.23288440000002,60.319336,143
238420,"Kenai, AK",-151.2080602,60.562239600000005,4618
238970,"Ketchikan, AK",-131.67455230000002,55.3571445,8062
240400,"Klawock, AK",-133.0861303,55.556425399999995,614
240510,"Klukwan, AK",-135.88823019999998,59.39829520000001,101
240645,"Knik-Fairview, AK",-149.6226014,61.5076454,8200
240670,"Knik River, AK",-149.0074885,61.4619029,881
240950,"Kodiak, AK",-152.41971230000001,57.7911917,5509
241210,"Kodiak Station, AK",-152.59590680000002,57.7679505,1266
241280,"Kokhanok, AK",-154.7460074,59.412109400000006,164
241830,"Kotzebue, AK",-162.5034779,66.8770893,3215
241940,"Koyuk, AK",-161.1454584,64.94108370000001,1343
242050,"Koyukuk, AK",-157.6934736,64.9021069,68
242160,"Kupreanof, AK",-132.9721517,56.8212946,27
242820,"Lake Minchumina, AK",-152.4617938,63.7902529,11
243260,"Lazy Mountain, AK",-148.92558209999999,61.6582272,1775
243810,"Levelock, AK",-156.9010206,59.0682459,75
245020,"Loring, AK",-131.6399759,55.60667579999999,8
245295,"Lowell Point, AK",-149.493807,60.0760625,85
245700,"Lutak, AK",-135.5890458,59.412212100000005,53
246010,"McGrath, AK",-155.5684216,62.9388752,323
247735,"Meadow Lakes, AK",-149.6096113,61.63798739999999,8171
248870,"Metlakatla, AK",-131.5557262,55.11469889999999,1336
249200,"Mill Bay, AK",-152.36754219999997,57.815501100000006,3210
250080,"Moose Creek, AK",-147.16662730000002,64.7163687,683
250190,"Moose Pass, AK",-149.4683612,60.505936399999996,236
250800,"Mosquito Lake, AK",-136.19910080000002,59.4751,314
251455,"Mud Bay, AK",-135.3564928,59.151182999999996,130
252210,"Nanwalek, AK",-151.92955790000002,59.33384770000001,263
252845,"Naukati Bay, AK",-133.19501499999998,55.874121499999994,160
253270,"Newhalen, AK",-154.9024142,59.7370569,180
254050,"Nikiski, AK",-151.2252677,60.725015299999995,1215
254085,"Nikolaevsk, AK",-151.5963815,59.82955260000001,333
254150,"Nikolai, AK",-154.3749442,62.9991147,82
254480,"Ninilchik, AK",-151.4043805,60.0613319,650
254920,"Nome, AK",-165.41528730000002,64.5057413,3195
255030,"Nondalton, AK",-154.86604609999998,59.975245900000004,149
255140,"Noorvik, AK",-161.0346694,66.8282098,683
255745,"North Lakes, AK",-149.3107243,61.6183777,7390
255910,"North Pole, AK",-147.3626554,64.7527282,2049
256350,"Nulato, AK",-158.2753502,64.6912829,266
258660,"Palmer, AK",-149.1146791,61.597167799999994,6691
259540,"Pedro Bay, AK",-154.1412735,59.7895845,44
259650,"Pelican, AK",-136.2150664,57.959229099999995,35
260200,"Perryville, AK",-159.1557538,55.934455799999995,99
260310,"Petersburg, AK",-132.8749383,56.7569178,1890
260640,"Pilot Point, AK",-157.7228073,57.5411365,72
261120,"Pleasant Valley, AK",-146.8985501,64.8854679,656
261190,"Point Baker, AK",-133.61679420000002,56.3481317,15
261788,"Point MacKenzie, AK",-150.0485254,61.3426997,694
261825,"Point Possession, AK",-150.68884369999998,60.923080799999994,11
262125,"Pope-Vannoy Landing, AK",-154.44723630000001,59.57060210000001,6
262620,"Port Alsworth, AK",-154.33960980000003,60.15673029999999,147
263280,"Port Graham, AK",-151.84649819999998,59.3398032,190
263390,"Port Heiden, AK",-158.5864165,56.9652405,93
263870,"Port Protection, AK",-133.6064199,56.331880500000004,50
264240,"Primrose, AK",-149.2964485,60.34162439999999,86
264380,"Prudhoe Bay, AK",-148.7493738,70.3658681,138
265345,"Ridgeway, AK",-151.0521008,60.5308329,822
265590,"Ruby, AK",-155.5005397,64.7232896,134
266510,"Salamatof, AK",-151.31128909999998,60.6042123,425
266550,"Salcha, AK",-146.8836201,64.5341032,483
267570,"Saxman, AK",-131.58915,55.323164899999995,418
268230,"Selawik, AK",-160.0007656,66.59806110000001,684
268340,"Seldovia, AK",-151.7103867,59.439480200000006,284
268370,"Seldovia Village, AK",-151.5887555,59.461269900000005,179
268560,"Seward, AK",-149.3915808,60.124786300000004,2781
270540,"Sitka, AK",-135.3673965,57.1932044,3556
270760,"Skagway, AK",-135.27571980000002,59.464431299999994,1109
271640,"Soldotna, AK",-151.0690145,60.485317599999995,3861
272135,"South Lakes, AK",-149.3155438,61.5875606,5462
272230,"South Van Horn, AK",-147.7877523,64.8097339,543
272985,"Steele Creek, AK",-147.4350582,64.9256133,3516
273070,"Sterling, AK",-150.8052596,60.54014839999999,1945
274350,"Susitna North, AK",-149.7284319,62.153515399999996,2510
274525,"Sutton-Alpine, AK",-148.874181,61.741436300000004,1774
274610,"Takotna, AK",-156.08382880000002,62.9826981,52
274830,"Talkeetna, AK",-149.92392769999998,62.309515399999995,1422
275077,"Tanaina, AK",-149.4277404,61.657243900000005,6025
277140,"Thorne Bay, AK",-132.5356533,55.6670265,611
278680,"Trapper Creek, AK",-150.4078364,62.415358499999996,749
279830,"Two Rivers, AK",-147.08988349999998,64.8908446,125
280100,"Ugashik, AK",-156.9949259,57.6473796,14
283080,"Wasilla, AK",-149.46079,61.581135700000004,7784
284000,"Whale Pass, AK",-133.0674688,56.08211510000001,23
284200,"Whitestone Logging Camp, AK",-135.4093322,58.058336700000005,16
285280,"Willow, AK",-149.6202286,61.8869571,3137
286380,"Wrangell, AK",-132.0267878,56.1807793,1297
286490,"Yakutat, AK",-139.6061905,59.5635878,579
400730,"Aguila, AZ",-113.16648319999999,33.9375158,653
400870,"Ajo, AZ",-112.8838735,32.3922788,1926
401090,"Ak-Chin Village, AZ",-112.0807503,33.019667,560
401570,"Ali Chukson, AZ",-111.8016251,31.911527500000002,79
401620,"Ali Molina, AZ",-111.78038740000001,31.9025468,16
401990,"Amado, AZ",-111.06080320000001,31.6973578,267
402270,"Anegam, AZ",-112.0349625,32.3741932,139
402430,"Anthem, AZ",-112.12699930000001,33.84676629999999,22602
402830,"Apache Junction, AZ",-111.5353462,33.3983136,33765
403380,"Arivaca Junction, AZ",-111.0737642,31.7389553,1158
403530,"Arizona City, AZ",-111.6705144,32.7508516,1142
403915,"Arizona Village, AZ",-114.58933859999999,34.854836,424
404020,"Arlington, AZ",-112.77475049999998,33.3346223,396
404710,"Avenue B and C, AZ",-114.660049,32.7190421,4431
404720,"Avondale, AZ",-112.32892779999999,33.3132362,78657
404880,"Avra Valley, AZ",-111.33926399999999,32.4195195,4076
405140,"Bagdad, AZ",-113.177008,34.5771092,1855
405490,"Beaver Dam, AZ",-113.9361811,36.906980499999996,1515
405495,"Beaver Valley, AZ",-111.29992820000001,34.342889299999996,215
405700,"Bellemont, AZ",-111.81380729999998,35.242473499999996,792
405770,"Benson, AZ",-110.3285517,31.9144969,3224
405970,"Beyerville, AZ",-110.8749187,31.392024100000004,153
406260,"Bisbee, AZ",-109.93183400000001,31.3980355,4947
406610,"Black Canyon City, AZ",-112.12201509999998,34.0709591,1861
406820,"Blackwater, AZ",-111.57985330000001,33.0395909,1390
406997,"Blue Ridge, AZ",-111.10738319999999,34.6407386,3
407025,"Bluewater, AZ",-114.26288570000001,34.1704151,504
407590,"Brenda, AZ",-113.9378828,33.672082399999994,599
407915,"Bryce, AZ",-109.8230783,32.9258269,179
407940,"Buckeye, AZ",-112.64162560000001,33.4315726,46403
408220,"Bullhead City, AZ",-114.55599009999999,35.1273714,33392
408535,"Burnside, AZ",-109.62479209999998,35.753359700000004,409
408920,"Cactus Flats, AZ",-109.7212726,32.7605067,1539
408990,"Cactus Forest, AZ",-111.31692209999999,32.9578225,661
409580,"Campo Bonito, AZ",-110.69842959999998,32.5628851,126
409690,"Camp Verde, AZ",-111.85701440000001,34.5694047,4307
409900,"Cane Beds, AZ",-112.9117871,36.9341544,498
410040,"Canyon Day, AZ",-110.03819329999999,33.778891200000004,664
410180,"Carefree, AZ",-111.91327050000001,33.8232136,3167
410460,"Casa Blanca, AZ",-111.9080868,33.1154515,1829
410530,"Casa Grande, AZ",-111.76234,32.9068598,45974
410670,"Casas Adobes, AZ",-111.01159340000001,32.3418343,61677
411160,"Catalina, AZ",-110.89971200000001,32.4847793,6429
411230,"Catalina Foothills, AZ",-110.88484270000001,32.301871999999996,48181
411300,"Cave Creek, AZ",-111.98208400000001,33.8362195,3542
411500,"Centennial Park, AZ",-112.9813249,36.9538067,648
411580,"Central, AZ",-109.7907723,32.869159700000004,481
411720,"Central Heights-Midland City, AZ",-110.8152783,33.3999553,2126
412000,"Chandler, AZ",-111.8518187,33.282765500000004,246929
412560,"Chiawuli Tak, AZ",-111.7764727,31.9409543,31
412630,"Chilchinbito, AZ",-110.0492129,36.4920024,294
412770,"Chinle, AZ",-109.578682,36.1511479,1860
412840,"Chino Valley, AZ",-112.4060602,34.739890100000004,8532
413140,"Christopher Creek, AZ",-111.00714099999999,34.32066629999999,92
413190,"Chuichu, AZ",-111.7821904,32.7403287,237
413540,"Cienega Springs, AZ",-114.2127131,34.1997402,1273
413610,"Circle City, AZ",-112.58099299999999,33.814876500000004,742
413820,"Citrus Park, AZ",-112.43917309999999,33.5281895,4193
413850,"Clacks Canyon, AZ",-114.07229950000001,35.22035820000001,15
413890,"Clarkdale, AZ",-112.0586994,34.7479791,2997
413960,"Claypool, AZ",-110.84187299999999,33.4061006,1475
414030,"Clay Springs, AZ",-110.3043338,34.3592594,380
414380,"Clifton, AZ",-109.28403700000001,33.0295683,2998
414870,"Colorado City, AZ",-112.9853115,36.9701089,64
415080,"Comobabi, AZ",-111.8028855,32.0538473,23
415150,"Concho, AZ",-109.61402509999999,34.471562799999994,40
415220,"Congress, AZ",-112.8655548,34.153355499999996,2136
415500,"Coolidge, AZ",-111.5235854,32.9336157,11498
415600,"Copper Hill, AZ",-110.7464828,33.430941100000005,70
415765,"Cordes Lakes, AZ",-112.1073301,34.3103061,1068
415850,"Cornfields, AZ",-109.6757625,35.65134329999999,250
415920,"Cornville, AZ",-111.90855619999999,34.7389593,3290
416030,"Corona de Tucson, AZ",-110.78352520000001,31.950325199999998,4517
416360,"Cottonwood, AZ",-109.89023619999999,36.0723828,226
416410,"Cottonwood, AZ",-112.0016108,34.719526,11423
416830,"Cowlic, AZ",-111.9876287,31.804747100000004,72
417500,"Crystal Beach, AZ",-114.3926341,34.5713819,227
418160,"Dateland, AZ",-113.54183640000001,32.8209092,3
418490,"Del Muerto, AZ",-109.43476570000001,36.1869397,155
418740,"Desert Hills, AZ",-114.37795619999999,34.546463200000005,1877
419145,"Dewey-Humboldt, AZ",-112.24964990000001,34.51739570000001,3443
419630,"Dolan Springs, AZ",-114.2851794,35.5904533,764
419740,"Doney Park, AZ",-111.5190287,35.265648399999996,3635
419790,"Donovan Estates, AZ",-114.6781451,32.7093591,1527
420050,"Douglas, AZ",-109.54129209999999,31.399273699999995,14457
420540,"Drexel Heights, AZ",-111.0480395,32.145257799999996,27132
420680,"Dudleyville, AZ",-110.71649380000001,32.8600111,886
421310,"East Fork, AZ",-109.9209528,33.8106816,539
421800,"Ehrenberg, AZ",-114.4830069,33.6142076,388
421980,"Elephant Head, AZ",-110.99204920000001,31.7658663,698
422150,"Elgin, AZ",-110.5327043,31.6665525,165
422220,"El Mirage, AZ",-112.3271019,33.590224400000004,33183
422360,"Eloy, AZ",-111.59401470000002,32.741255100000004,2357
422400,"El Prado Estates, AZ",-114.5214813,32.7062136,529
423620,"Flagstaff, AZ",-111.6206977,35.1852121,63028
423760,"Florence, AZ",-111.41399170000001,33.0693666,15974
423960,"Flowing Wells, AZ",-111.0110548,32.2937667,11592
424100,"Forest Lakes, AZ",-110.81065259999998,34.3299348,28
424250,"Fort Apache, AZ",-109.9886143,33.790070899999996,71
424460,"Fort Defiance, AZ",-109.06801809999999,35.7475023,1113
424895,"Fort Mohave, AZ",-114.57486370000001,35.0004323,12083
425030,"Fortuna Foothills, AZ",-114.39737849999999,32.6615833,27238
425045,"Fort Valley, AZ",-111.7398443,35.3227692,1048
425300,"Fountain Hills, AZ",-111.7383981,33.6077989,26099
425720,"Fredonia, AZ",-112.5163625,36.961625899999994,838
425735,"Freedom Acres, AZ",-111.30515179999999,34.3198857,56
426070,"Gadsden, AZ",-114.78103229999999,32.5563593,750
426210,"Ganado, AZ",-109.55572690000001,35.691875399999994,797
427050,"Gila Bend, AZ",-112.7154645,32.9662424,41
427260,"Gila Crossing, AZ",-112.16266770000001,33.2730149,766
427400,"Gilbert, AZ",-111.74322430000001,33.3102245,235313
427820,"Glendale, AZ",-112.1899006,33.533111,228294
428030,"Globe, AZ",-110.74110590000001,33.3936422,6158
428140,"Gold Canyon, AZ",-111.4229777,33.363902100000004,9563
428190,"Golden Shores, AZ",-114.477749,34.781881,421
428195,"Golden Valley, AZ",-114.2327528,35.206066,3737
428380,"Goodyear, AZ",-112.36647240000002,33.2540305,69855
428465,"Goodyear Village, AZ",-111.87234369999999,33.197313,280
428981,"Grand Canyon Village, AZ",-112.1579125,36.0594832,135
429430,"Greasewood, AZ",-109.86086680000001,35.5286404,223
429603,"Greenehaven, AZ",-111.55656450000001,36.9959696,388
429710,"Green Valley, AZ",-111.00448200000001,31.8408434,20590
430270,"Guadalupe, AZ",-111.9631777,33.3664506,5927
430550,"Gu Oidak, AZ",-112.0235325,31.920576,142
430840,"Haigler Creek, AZ",-110.97142690000001,34.2196342,2
430850,"Haivana Nakya, AZ",-111.7124175,32.0051542,78
432020,"Hayden, AZ",-110.77987209999999,32.9948869,566
432310,"Heber-Overgaard, AZ",-110.5695612,34.4141407,2158
433280,"Holbrook, AZ",-110.16720959999999,34.9046242,3834
433440,"Hondah, AZ",-109.9343827,34.0942971,455
433980,"Houck, AZ",-109.2234402,35.2693083,170
434980,"Icehouse Canyon, AZ",-110.80115420000001,33.3461305,634
436290,"Jerome, AZ",-112.1075146,34.7470876,431
436430,"Joseph City, AZ",-110.3290388,34.963693,1352
436440,"J-Six Ranchettes, AZ",-110.4663571,31.9666002,820
436475,"Kachina Village, AZ",-111.69597399999999,35.0924324,227
436500,"Kaibab, AZ",-112.72559720000001,36.879664500000004,2
436780,"Kaka, AZ",-112.31663370000001,32.5113623,84
